Date,TAVG,PREC,RAD,RHAVG,W_SCAL_INT
2022-01-22 08:00,1.4,0,66.5,76.5,1.5
2022-01-22 09:00,3.4,0,99.8,70.6,1.7
2022-01-22 10:00,5.4,0,197.5,64.7,1.9
2022-01-22 11:00,7.4,0,295.1,58.9,2
2022-01-22 12:00,9.4,0,392.8,53,2.2
2022-01-22 13:00,8.2,0,362.6,56.2,2.2
2022-01-22 14:00,7,0,332.4,59.4,2.2
2022-01-22 15:00,5.8,0,302.2,62.6,2.2
2022-01-22 16:00,4.6,0,207.8,65.9,2.3
2022-01-22 17:00,3.4,0,0,69.1,2.3
2022-01-22 18:00,2.2,0,0,72.3,2.3
2022-01-22 19:00,1.8,0,0,73.8,2.1
2022-01-22 20:00,1.3,0,0,75.2,1.9
2022-01-22 21:00,0.9,0,0,76.7,1.8
2022-01-22 22:00,0.5,0,0,78.2,1.6
2022-01-22 23:00,0,0,0,79.6,1.4
2022-01-23 00:00,3.6,0,0,65.6,0.9
2022-01-23 01:00,2.4,0,0,73.8,1.4
2022-01-23 02:00,1.7,0,0,78.5,0.6
2022-01-23 03:00,2.1,0,0,74.4,0.4
2022-01-23 04:00,2.1,0,0,74,1.5
2022-01-23 05:00,1.6,0,0,77.9,0.7
2022-01-23 06:00,1.9,0,0,75.5,0.4
2022-01-23 07:00,2,0,0,73.9,1.1
2022-01-23 08:00,1.7,0,61.3,77.1,0.8
2022-01-23 09:00,2.3,0,173,75.7,1
2022-01-23 10:00,3.2,0,276.4,77.5,1.1
2022-01-23 11:00,3.7,0,346.2,80.2,1.6
2022-01-23 12:00,4.5,0,367.4,78.7,1.6
2022-01-23 13:00,5.2,0,335.7,77.2,1.4
2022-01-23 14:00,5.3,0,257.3,78,1.1
2022-01-23 15:00,4.7,0,147.4,82.6,0.7
2022-01-23 16:00,3.7,0,39.9,84.4,1
2022-01-23 17:00,2.9,0,0,85.6,1.2
2022-01-23 18:00,2.3,0,0,86.9,1.4
2022-01-23 19:00,1.7,0,0,83.6,1.3
2022-01-23 20:00,1.7,0,0,81.3,1.3
2022-01-23 21:00,1.6,0,0,79.7,1.5
2022-01-23 22:00,1.6,0,0,77.6,1.4
2022-01-23 23:00,1.5,0,0,76.6,1.3
2022-01-24 00:00,1.5,0,0,77.4,0.9
2022-01-24 01:00,1.7,0,0,78.9,1.1
2022-01-24 02:00,1.5,0,0,73.3,0.7
2022-01-24 03:00,0.9,0,0,75.6,0.4
2022-01-24 04:00,1.1,0,0,70.6,0.4
2022-01-24 05:00,1.1,0,0,69.8,0.5
2022-01-24 06:00,1.4,0,0,72.2,1.1
2022-01-24 07:00,1.3,0,0,76.3,1.2
2022-01-24 08:00,1.4,0,62.8,77.9,0.6
2022-01-24 09:00,1.8,0,176.1,77.7,0.6
2022-01-24 10:00,2.9,0,281.2,78.2,0.6
2022-01-24 11:00,3.4,0,349.8,77.5,0.5
2022-01-24 12:00,4.2,0,369.7,76.3,0.7
2022-01-24 13:00,5,0,328.3,74.6,0.7
2022-01-24 14:00,5.4,0,209.1,75.1,1.1
2022-01-24 15:00,5.2,0,84.1,79.2,0.8
2022-01-24 16:00,4.9,0,12.3,81,0.7
2022-01-24 17:00,4.6,0,0,83.2,0.8
2022-01-24 18:00,4.1,0,0,86.4,0.6
2022-01-24 19:00,3.8,0,0,86.8,0.6
2022-01-24 20:00,3.7,0,0,86.7,0.8
2022-01-24 21:00,3.5,0,0,86.8,1.1
2022-01-24 22:00,3,0,0,88,1.2
2022-01-24 23:00,2.6,0,0,89.4,1.6
2022-01-25 00:00,2.7,0,0,80.1,1
2022-01-25 01:00,2.8,0,0,77,1
2022-01-25 02:00,2.6,0,0,77,1.3
2022-01-25 03:00,2.3,0,0,78.3,1.3
2022-01-25 04:00,1.6,0,0,81.6,1.9
2022-01-25 05:00,0.2,0,0,92,1.8
2022-01-25 06:00,-0.5,0,0,95.7,1.7
2022-01-25 07:00,-0.9,0,0,98.2,2
2022-01-25 08:00,-0.8,0,48.9,98.4,2.3
2022-01-25 09:00,-0.3,0,125.9,95.3,2.4
2022-01-25 10:00,0.7,0,232.4,89.9,2.3
2022-01-25 11:00,1.7,0,329.8,86.6,2.2
2022-01-25 12:00,3.1,0,373.3,83,2.2
2022-01-25 13:00,3.9,0,344.9,81.7,2.2
2022-01-25 14:00,4,0,266.4,82.5,2
2022-01-25 15:00,3.6,0,155.1,86.5,1.3
2022-01-25 16:00,2.5,0,44.6,91.3,1.1
2022-01-25 17:00,1.7,0,0,92.2,0.9
2022-01-25 18:00,1.8,0,0,78.2,0.6
2022-01-25 19:00,1.8,0,0,78.8,0.7
2022-01-25 20:00,1.7,0,0,75.7,0.6
2022-01-25 21:00,1.7,0,0,73.8,0.2
2022-01-25 22:00,1.8,0,0,72.9,0.3
2022-01-25 23:00,1.9,0,0,70.9,0.5
2022-01-26 00:00,1.9,0,0,77,1.4
2022-01-26 01:00,1,0,0,79.7,0.9
2022-01-26 02:00,1.2,0,0,69.8,0.5
2022-01-26 03:00,0.6,0,0,80.3,1
2022-01-26 04:00,0.3,0,0,73.9,0.7
2022-01-26 05:00,0.2,0,0,69.7,0.6
2022-01-26 06:00,-0.2,0,0,69,0.2
2022-01-26 07:00,-0.2,0,0,72.9,0.2
2022-01-26 08:00,0.4,0,67.1,87.7,0.3
2022-01-26 09:00,0.7,0,183.5,90.3,1.2
2022-01-26 10:00,1.8,0,290.1,88.5,0.7
2022-01-26 11:00,2.7,0,360,86.7,0.6
2022-01-26 12:00,3.6,0,380.7,84.4,0.6
2022-01-26 13:00,4.6,0,349.1,82,0.4
2022-01-26 14:00,5,0,270,80.9,0.4
2022-01-26 15:00,4.8,0,158.3,82,0.4
2022-01-26 16:00,4,0,46.8,81.8,0.3
2022-01-26 17:00,3.7,0,0,80.6,0.3
2022-01-26 18:00,3.9,0,0,78.8,0.7
2022-01-26 19:00,3.9,0,0,78.5,0.9
2022-01-26 20:00,3,0,0,71.3,0.6
2022-01-26 21:00,2.9,0,0,65.8,1
2022-01-26 22:00,2.9,0,0,66.2,0.5
2022-01-26 23:00,3.1,0,0,65,1
2022-01-27 00:00,1.6,0,0,82,1
2022-01-27 01:00,2.2,0,0,80.6,0.8
2022-01-27 02:00,1.9,0,0,84.9,1
2022-01-27 03:00,1.7,0,0,81.8,0.9
2022-01-27 04:00,0.9,0,0,84.2,0.6
2022-01-27 05:00,0.9,0,0,85.9,1.3
2022-01-27 06:00,0.6,0,0,88.1,1.3
2022-01-27 07:00,0.3,0,0,86.6,0.8
2022-01-27 08:00,0.6,0,68.2,92.8,0.8
2022-01-27 09:00,1,0,185.1,94.7,1.1
2022-01-27 10:00,2.2,0,291.8,91.7,1.4
2022-01-27 11:00,2.9,0,362.8,91.4,1.2
2022-01-27 12:00,3.8,0,386,89.9,0.7
2022-01-27 13:00,5.1,0,354.4,86,1
2022-01-27 14:00,5.6,0,275.2,85.6,0.7
2022-01-27 15:00,5.2,0,162.7,88.1,0.8
2022-01-27 16:00,4.2,0,49.7,89.7,1
2022-01-27 17:00,3.5,0,0,89.9,1.3
2022-01-27 18:00,3.5,0,0,88.5,0.9
2022-01-27 19:00,3.9,0,0,86.3,0.5
2022-01-27 20:00,4.5,0,0,84,0.9
2022-01-27 21:00,4.3,0,0,84.6,1.5
2022-01-27 22:00,4.2,0,0,85.7,1.8
2022-01-27 23:00,4.5,0,0,85.9,2
2022-01-28 00:00,1.1,0,0,99.1,0.9
2022-01-28 01:00,1.1,0,0,99.8,0.6
2022-01-28 02:00,0.9,0,0,99.3,1
2022-01-28 03:00,0.9,0,0,93.9,1.1
2022-01-28 04:00,1.2,0,0,90.2,1.2
2022-01-28 05:00,1.3,0,0,88.9,1.7
2022-01-28 06:00,1.2,0,0,85.6,1.6
2022-01-28 07:00,0.9,0,0,81.9,0.5
2022-01-28 08:00,1.1,0,57,87.8,0.5
2022-01-28 09:00,1.9,0,170.6,88.1,0.9
2022-01-28 10:00,3.2,0,279,86.4,0.7
2022-01-28 11:00,5.8,0,367.5,81.7,1
2022-01-28 12:00,7.2,0,390.5,80.5,1.5
2022-01-28 13:00,8,0,361.6,79.3,2.2
2022-01-28 14:00,7.8,0,283.5,82.1,1.4
2022-01-28 15:00,7,0,169.7,86.4,1.3
2022-01-28 16:00,5.5,0,52.9,90.4,1.4
2022-01-28 17:00,4.4,0,0,91.8,1.1
2022-01-28 18:00,4.2,0,0,89.8,0.6
2022-01-28 19:00,3.8,0,0,78.1,0.6
2022-01-28 20:00,4,0,0,70.4,1
2022-01-28 21:00,3.6,0,0,62.7,1
2022-01-28 22:00,3.7,0,0,53.2,1.5
2022-01-28 23:00,4,0,0,49.4,1.3
2022-01-29 00:00,2.7,0,0,83.4,1.4
2022-01-29 01:00,3.2,0,0,77,1.7
2022-01-29 02:00,2.6,0,0,70.7,0.4
2022-01-29 03:00,3.2,0,0,67.9,1.9
2022-01-29 04:00,3.1,0,0,58.2,1.2
2022-01-29 05:00,3.2,0,0,57.3,1.2
2022-01-29 06:00,3,0,0,58.1,1.2
2022-01-29 07:00,3,0,0,63.6,1.7
2022-01-29 08:00,3,0,70.6,61.7,1.9
2022-01-29 09:00,3.9,0,182.2,58.9,1.6
2022-01-29 10:00,5.2,0,283.2,61.9,1
2022-01-29 11:00,7,0,347.3,63,1
2022-01-29 12:00,7.5,0,360.5,63.8,1.6
2022-01-29 13:00,7.9,0,339.2,65.1,1.1
2022-01-29 14:00,7.8,0,265.6,68.6,1
2022-01-29 15:00,7.2,0,161.5,72.6,0.7
2022-01-29 16:00,6.5,0,51.6,70,1.1
2022-01-29 17:00,5.4,0,0,70,1.2
2022-01-29 18:00,4.9,0,0,65.4,1.6
2022-01-29 19:00,4.4,0,0,65.2,1.9
2022-01-29 20:00,4.3,0,0,68.2,2.2
2022-01-29 21:00,4.1,0,0,72.4,2.3
2022-01-29 22:00,3.8,0,0,75.6,2.2
2022-01-29 23:00,3.9,0,0,77.3,2.4
2022-01-30 00:00,5.3,0,0,75.4,2.2
2022-01-30 01:00,5.6,0,0,73.8,1.7
2022-01-30 02:00,5.3,0,0,77.7,2.1
2022-01-30 03:00,5,0,0,82.3,1.7
2022-01-30 04:00,4.2,0,0,85.2,1.1
2022-01-30 05:00,3.3,0,0,87.3,1.5
2022-01-30 06:00,2.8,0,0,79.6,0.6
2022-01-30 07:00,3.2,0,0,77.7,0.6
2022-01-30 08:00,3.5,0,74.5,85.8,0.3
2022-01-30 09:00,4.7,0,193.9,82.9,1
2022-01-30 10:00,6,0,302.1,81.4,0.9
2022-01-30 11:00,7.5,0,374.1,78.3,0.8
2022-01-30 12:00,8.6,0,396.1,75.7,1.4
2022-01-30 13:00,9.3,0,365.3,74.1,0.9
2022-01-30 14:00,9.4,0,286.5,74.7,0.7
2022-01-30 15:00,8.9,0,173.4,77.4,0.9
2022-01-30 16:00,8,0,56.7,78.5,1.5
2022-01-30 17:00,7.8,0,0,81.8,1.5
2022-01-30 18:00,6.7,0,0,85.3,0.7
2022-01-30 19:00,6.3,0,0,83.6,0.8
2022-01-30 20:00,5.9,0,0,82.6,1
2022-01-30 21:00,5.5,0,0,82.6,1.1
2022-01-30 22:00,5.1,0,0,83.1,1.2
2022-01-30 23:00,4.2,0,0,85.4,1.1
2022-01-31 00:00,2.7,0,0,97.7,1.2
2022-01-31 01:00,2.1,0,0,99.3,0.8
2022-01-31 02:00,2.2,0,0,99.6,0.5
2022-01-31 03:00,2.3,0,0,99.7,0.7
2022-01-31 04:00,2.3,0,0,99.6,1.1
2022-01-31 05:00,2,0,0,99.7,1.2
2022-01-31 06:00,1.9,0,0,99.6,1
2022-01-31 07:00,2.2,0,0,98.8,0.8
2022-01-31 08:00,2.7,0,55.3,97.4,1
2022-01-31 09:00,5.8,0,146.7,88.7,1.5
2022-01-31 10:00,7.7,0,294,85.7,2.5
2022-01-31 11:00,8,0,331.1,85.9,2.5
2022-01-31 12:00,7.3,0,335.5,87.5,4
2022-01-31 13:00,7.2,0,214.8,88.1,3
2022-01-31 14:00,6.7,0,152.9,90,3.2
2022-01-31 15:00,6.4,0,110.3,90.7,2.7
2022-01-31 16:00,6,0,45.2,91.9,3
2022-01-31 17:00,5.2,0,0,95.1,3.7
2022-01-31 18:00,5.1,0,0,95.4,3.9
2022-01-31 19:00,4.6,0,0,92.3,5.2
2022-01-31 20:00,4.7,0,0,81.7,5.5
2022-01-31 21:00,3.6,0,0,74.7,5.6
2022-01-31 22:00,2.8,0,0,69.1,5.7
2022-01-31 23:00,2.8,0,0,62.5,6.6
2022-02-01 00:00,3.8,0,0,68.6,4.3
2022-02-01 01:00,3.2,0,0,67.2,5.2
2022-02-01 02:00,2.9,0,0,67.7,5.7
2022-02-01 03:00,2.9,0,0,68,5.9
2022-02-01 04:00,2.9,0,0,67,6.5
2022-02-01 05:00,2.7,0,0,66.9,6
2022-02-01 06:00,2.7,0,0,65.6,6
2022-02-01 07:00,2.3,0,0,67.3,5.1
2022-02-01 08:00,2.8,0,81.6,66.3,5.8
2022-02-01 09:00,4.2,0,207.2,66.6,5.6
2022-02-01 10:00,5.9,0,320,63.7,4.7
2022-02-01 11:00,7.2,0,392.5,56.9,4.5
2022-02-01 12:00,7.8,0,414.1,55.4,4.1
2022-02-01 13:00,8.4,0,382.5,53.6,3.8
2022-02-01 14:00,8.2,0,301.9,56.1,3.4
2022-02-01 15:00,7.2,0,185.3,65.7,1.9
2022-02-01 16:00,6.1,0,63.2,66,1.4
2022-02-01 17:00,5,0,0,63,1.6
2022-02-01 18:00,4.4,0,0,58,2.3
2022-02-01 19:00,4.1,0,0,54,2.4
2022-02-01 20:00,3.6,0,0,55.6,3
2022-02-01 21:00,3.1,0,0,59,3.5
2022-02-01 22:00,4,0,0,57.3,3.8
2022-02-01 23:00,3.8,0,0,62.9,3.5
2022-02-02 00:00,5.7,0,0,63.2,2.9
2022-02-02 01:00,5.5,0,0,63,1.7
2022-02-02 02:00,3.3,0,0,72,0.7
2022-02-02 03:00,3.4,0,0,69.2,0.6
2022-02-02 04:00,3,0,0,70.4,1.9
2022-02-02 05:00,3.4,0,0,71,2.7
2022-02-02 06:00,3.5,0,0,75.5,2.8
2022-02-02 07:00,5.4,0,0,70.9,3.7
2022-02-02 08:00,5.2,0,82.3,76.3,1.7
2022-02-02 09:00,6.2,0,205.6,77.7,1.2
2022-02-02 10:00,9,0,316.6,74.4,2.2
2022-02-02 11:00,10.8,0,388.7,66.3,2.9
2022-02-02 12:00,11.7,0,410.3,64.4,2.7
2022-02-02 13:00,11.9,0,379.3,65.9,2.6
2022-02-02 14:00,11.7,0,299.9,72.2,1.9
2022-02-02 15:00,10.9,0,184.9,77.2,1
2022-02-02 16:00,9.6,0,64.5,79.2,0.4
2022-02-02 17:00,9,0,0,77.6,0.4
2022-02-02 18:00,8.5,0,0,75.7,1.5
2022-02-02 19:00,8,0,0,73.3,1.9
2022-02-02 20:00,7.9,0,0,71.4,2.2
2022-02-02 21:00,7.3,0,0,73.7,2.1
2022-02-02 22:00,6.8,0,0,75,2.1
2022-02-02 23:00,6.8,0,0,73.6,2.2
2022-02-03 00:00,8.3,0,0,65.3,2.2
2022-02-03 01:00,9,0,0,60.5,2.5
2022-02-03 02:00,9.1,0,0,59.2,2.4
2022-02-03 03:00,7.8,0,0,66.1,1.6
2022-02-03 04:00,6.4,0,0,73.5,1.1
2022-02-03 05:00,6.2,0,0,72.1,1.4
2022-02-03 06:00,5.5,0,0,74.1,0.5
2022-02-03 07:00,6.2,0,0,70.3,1.3
2022-02-03 08:00,6.5,0,74.5,71.6,1.1
2022-02-03 09:00,7.5,0,179,73.8,1.1
2022-02-03 10:00,8.5,0,306.1,74.7,1.9
2022-02-03 11:00,9.4,0,384.1,72.7,2.2
2022-02-03 12:00,10.1,0,382.7,72.4,1.7
2022-02-03 13:00,10.5,0,356.3,72.7,1.6
2022-02-03 14:00,10.4,0,296.9,74.3,1.5
2022-02-03 15:00,9.9,0,166.1,78.4,1
2022-02-03 16:00,9.2,0,60.4,80.8,0.2
2022-02-03 17:00,8.6,0,0,80.5,0.9
2022-02-03 18:00,8,0,0,81.9,0.9
2022-02-03 19:00,7.5,0,0,83.9,1.2
2022-02-03 20:00,7,0,0,85.3,0.7
2022-02-03 21:00,6.5,0,0,87.9,1.6
2022-02-03 22:00,5.7,0,0,91.7,1.7
2022-02-03 23:00,5.6,0,0,91.6,0.9
2022-02-04 00:00,5.6,0,0,90.9,1.6
2022-02-04 01:00,5.9,0,0,88.9,0.9
2022-02-04 02:00,7.3,0,0,87.1,1.5
2022-02-04 03:00,7.1,0,0,88.4,1.4
2022-02-04 04:00,7.5,0,0,88.5,2
2022-02-04 05:00,7.6,0,0,87.7,0.7
2022-02-04 06:00,7.7,0,0,87.3,1.4
2022-02-04 07:00,7.8,0.1,0,88.1,0.7
2022-02-04 08:00,7.9,0,19.7,88.1,0.8
2022-02-04 09:00,8,0,53,89.7,0.9
2022-02-04 10:00,8.3,0,96,89.7,1.1
2022-02-04 11:00,8.9,0,156.5,88,0.9
2022-02-04 12:00,9.7,0,206,86.2,1.1
2022-02-04 13:00,10.2,0,224.3,84.9,1.7
2022-02-04 14:00,10,0,135.9,85.3,1.7
2022-02-04 15:00,9.8,0,78.5,86.9,0.8
2022-02-04 16:00,9.4,0,24.6,89,0.7
2022-02-04 17:00,9,0,0,89.5,0.6
2022-02-04 18:00,8.7,0,0,90.2,0.4
2022-02-04 19:00,8.5,0,0,90.2,0.3
2022-02-04 20:00,8.3,0,0,90.2,0.6
2022-02-04 21:00,8,0,0,93.3,1
2022-02-04 22:00,7.7,0,0,94.9,0.7
2022-02-04 23:00,7.3,0,0,96.5,1.4
2022-02-05 00:00,7.2,0,0,94.7,1
2022-02-05 01:00,7.6,0.1,0,92,0.6
2022-02-05 02:00,7.6,0.1,0,91.2,0.5
2022-02-05 03:00,7.7,0,0,90.5,0.6
2022-02-05 04:00,7.6,0.1,0,90.5,0.4
2022-02-05 05:00,7.6,0,0,91.1,1.1
2022-02-05 06:00,7.2,0.1,0,93.1,0.8
2022-02-05 07:00,7.1,0,0,93.7,1
2022-02-05 08:00,7.4,0,28.1,92.6,0.7
2022-02-05 09:00,8.2,0,94.3,90.5,1.1
2022-02-05 10:00,8.8,0,138,88.5,1.2
2022-02-05 11:00,9.5,0,195,85.3,2.1
2022-02-05 12:00,10.3,0,225.9,82,2.4
2022-02-05 13:00,10.5,0,181.1,81.1,2.1
2022-02-05 14:00,10.6,0,160.4,80.8,2
2022-02-05 15:00,10.6,0,102.5,81.2,1.5
2022-02-05 16:00,10.2,0,38.5,83.6,1
2022-02-05 17:00,9.2,0,0,87.4,1.4
2022-02-05 18:00,8.2,0,0,91.7,1.2
2022-02-05 19:00,7.7,0,0,92.4,0.8
2022-02-05 20:00,7.7,0,0,92,0.8
2022-02-05 21:00,7.6,0,0,91.7,0.9
2022-02-05 22:00,7.7,0,0,90.3,0.4
2022-02-05 23:00,7.8,0,0,89.1,0.4
2022-02-06 00:00,7.3,0,0,92.8,0.4
2022-02-06 01:00,6.6,0,0,92.5,0.9
2022-02-06 02:00,6.1,0,0,92.7,1.3
2022-02-06 03:00,5.7,0,0,92.3,1.5
2022-02-06 04:00,5.6,0,0,92,0.3
2022-02-06 05:00,5.7,0,0,90.6,2
2022-02-06 06:00,5.7,0,0,89.1,1.5
2022-02-06 07:00,5.1,0,8.5,88.6,1.2
2022-02-06 08:00,5.6,0,93.6,83.9,1
2022-02-06 09:00,6.8,0,221.2,82.5,0.8
2022-02-06 10:00,8.4,0,333.8,77.6,0.9
2022-02-06 11:00,9.5,0,406.8,76.7,1.8
2022-02-06 12:00,10.3,0,429.1,78.3,1.4
2022-02-06 13:00,10.7,0,398.2,78.5,1
2022-02-06 14:00,10.7,0,316.5,80.7,0.2
2022-02-06 15:00,10.5,0,197,83,0.7
2022-02-06 16:00,9.8,0,76.3,82.7,1.2
2022-02-06 17:00,9.1,0,0,82.4,1.9
2022-02-06 18:00,8.8,0,0,82.9,3.6
2022-02-06 19:00,8.7,0,0,85,1.7
2022-02-06 20:00,8.7,0,0,86.1,2.2
2022-02-06 21:00,9.4,0,0,84.6,3.4
2022-02-06 22:00,8.7,0,0,87.5,2.8
2022-02-06 23:00,8.9,0,0,83.4,1.7
2022-02-07 00:00,9,0,0,79.3,3.8
2022-02-07 01:00,9.2,0,0,81.8,7.4
2022-02-07 02:00,8.8,0,0,80,4.9
2022-02-07 03:00,9,0,0,77.7,9.3
2022-02-07 04:00,9.2,0,0,79.7,10.1
2022-02-07 05:00,9.1,0,0,77.5,10.2
2022-02-07 06:00,9,0,0,77,10.1
2022-02-07 07:00,8.3,0,9.1,83.1,5.9
2022-02-07 08:00,5.5,0,95.4,89.9,4.5
2022-02-07 09:00,6.6,0,211.1,83.1,3.6
2022-02-07 10:00,8.4,0,337.3,65.8,6.3
2022-02-07 11:00,9.5,0,386.6,58.3,5.8
2022-02-07 12:00,10.2,0,438.3,54.6,5
2022-02-07 13:00,10.8,0,415.5,44.8,5.5
2022-02-07 14:00,10.6,0,332.9,44.3,4.1
2022-02-07 15:00,9.6,0,213.8,45.8,3.1
2022-02-07 16:00,7.8,0,83.2,41.2,3.8
2022-02-07 17:00,6.6,0,0,37.4,3.7
2022-02-07 18:00,5.6,0,0,40.2,2.4
2022-02-07 19:00,4.6,0,0,50.4,1.9
2022-02-07 20:00,4.6,0,0,48.5,1.5
2022-02-07 21:00,5,0,0,42.9,1.3
2022-02-07 22:00,4.8,0,0,42.6,1.7
2022-02-07 23:00,4.3,0,0,44.6,1.7
2022-02-08 00:00,4.5,0,0,47.1,1.5
2022-02-08 01:00,4.4,0,0,46.1,2.5
2022-02-08 02:00,4.2,0,0,46.9,2.2
2022-02-08 03:00,3.8,0,0,47.2,2.4
2022-02-08 04:00,3.9,0,0,46.5,2.7
2022-02-08 05:00,4,0,0,46.2,2.1
2022-02-08 06:00,3.5,0,0,48.4,2.9
2022-02-08 07:00,3.5,0,10.3,49.4,2.3
2022-02-08 08:00,3.9,0,102.2,52.1,1.3
2022-02-08 09:00,5.3,0,234.2,57.4,0.5
2022-02-08 10:00,7,0,349,59,0.3
2022-02-08 11:00,8.6,0,423.4,55.8,1.2
2022-02-08 12:00,9.7,0,446.6,53.9,1.2
2022-02-08 13:00,10.3,0,414.5,53.6,1.1
2022-02-08 14:00,10.5,0,332.7,57.1,0.2
2022-02-08 15:00,10.2,0,213.5,63,0.4
2022-02-08 16:00,9,0,84.1,62.3,1.2
2022-02-08 17:00,7,0,0,63.3,2.5
2022-02-08 18:00,6.1,0,0,63.1,2.1
2022-02-08 19:00,5.7,0,0,65.8,1.6
2022-02-08 20:00,5.2,0,0,69.1,2
2022-02-08 21:00,5.2,0,0,70.9,2
2022-02-08 22:00,5,0,0,73.1,1.7
2022-02-08 23:00,4.5,0,0,76.2,1.3
2022-02-09 00:00,6.9,0,0,63.6,1.8
2022-02-09 01:00,6.6,0,0,61.9,1.6
2022-02-09 02:00,5.9,0,0,65.1,1.3
2022-02-09 03:00,5.9,0,0,64,1.8
2022-02-09 04:00,5.3,0,0,69.2,1.9
2022-02-09 05:00,5.3,0,0,70.6,1.9
2022-02-09 06:00,5.1,0,0,71.5,1.5
2022-02-09 07:00,4.8,0,11.1,72,1.1
2022-02-09 08:00,5,0,103.3,73.5,0.6
2022-02-09 09:00,6.4,0,234.5,73.5,1
2022-02-09 10:00,8,0,349.8,71.4,1.1
2022-02-09 11:00,9.4,0,423.8,66.3,1.1
2022-02-09 12:00,10.6,0,446,64,1.1
2022-02-09 13:00,11.6,0,414.1,64.5,0.8
2022-02-09 14:00,12,0,331.2,66,1.5
2022-02-09 15:00,11.2,0,214.3,73.8,1.5
2022-02-09 16:00,9.9,0,85.7,77.8,1.3
2022-02-09 17:00,8.6,0,0,81.7,1.2
2022-02-09 18:00,8.2,0,0,81.4,1.7
2022-02-09 19:00,7.5,0,0,83.9,1.9
2022-02-09 20:00,7.3,0,0,85.4,2.1
2022-02-09 21:00,7.3,0,0,85.5,1.9
2022-02-09 22:00,7.1,0,0,86.1,1.8
2022-02-09 23:00,7.2,0,0,85.6,1.8
2022-02-10 00:00,7.5,0,0,84.2,3.4
2022-02-10 01:00,7.8,0,0,83.3,3.7
2022-02-10 02:00,7.5,0,0,84.7,3.1
2022-02-10 03:00,7.3,0,0,84.8,2.8
2022-02-10 04:00,7.3,0,0,86.1,2
2022-02-10 05:00,6.8,0,0,87.2,1.2
2022-02-10 06:00,6.5,0,0,87.4,1.4
2022-02-10 07:00,6.6,0,12.1,87.9,1.6
2022-02-10 08:00,7.2,0,105.5,87.4,1
2022-02-10 09:00,8.4,0,236.5,86.2,1
2022-02-10 10:00,10.1,0,351.1,81.3,1.3
2022-02-10 11:00,11.5,0,425.2,74.2,1.8
2022-02-10 12:00,12.6,0,448,68.5,2.4
2022-02-10 13:00,13.2,0,414.5,65.7,2.5
2022-02-10 14:00,13.2,0,335.3,66.9,2.5
2022-02-10 15:00,12.5,0,218.6,70.5,2.6
2022-02-10 16:00,11,0,89.3,76.9,2.5
2022-02-10 17:00,9.6,0,0,81.1,2.8
2022-02-10 18:00,8.8,0,0,82.4,2.8
2022-02-10 19:00,8.3,0,0,82.8,2.6
2022-02-10 20:00,7.9,0,0,83.6,2.1
2022-02-10 21:00,7.4,0,0,84.7,1.8
2022-02-10 22:00,7.2,0,0,85,1.8
2022-02-10 23:00,6.9,0,0,85.7,1.9
2022-02-11 00:00,7,0,0,66.7,3.9
2022-02-11 01:00,6.6,0,0,68.2,3.8
2022-02-11 02:00,6.2,0,0,69.6,3.7
2022-02-11 03:00,5.8,0,0,71.1,3.5
2022-02-11 04:00,5.5,0,0,72.6,3.4
2022-02-11 05:00,5.1,0,0,74,3.3
2022-02-11 06:00,4.7,0,0,75.5,3.2
2022-02-11 07:00,6.2,0,13.1,71.8,3
2022-02-11 08:00,7.7,0,108.6,68.1,2.9
2022-02-11 09:00,9.2,0,238.1,64.5,2.8
2022-02-11 10:00,10.6,0,336.9,60.8,2.6
2022-02-11 11:00,12.1,0,390.5,57.1,2.5
2022-02-11 12:00,13.6,0,323.5,53.4,2.3
2022-02-11 13:00,12.8,0,306.5,57.4,2.2
2022-02-11 14:00,12.1,0,147.2,61.4,2
2022-02-11 15:00,11.3,0,116.3,65.4,1.9
2022-02-11 16:00,10.5,0,55,69.4,1.8
2022-02-11 17:00,9.8,0,4.4,73.4,1.6
2022-02-11 18:00,9,0,0,77.4,1.5
2022-02-11 19:00,8.6,0.1,0,80.7,1.7
2022-02-11 20:00,8.1,0.1,0,84.1,1.9
2022-02-11 21:00,7.7,0.1,0,87.4,2.1
2022-02-11 22:00,7.3,0.1,0,90.7,2.3
2022-02-11 23:00,6.8,0.1,0,94.1,2.5
2022-02-12 00:00,7.7,0.1,0,94.3,2.6
2022-02-12 01:00,7.3,0.1,0,98.1,2.7
2022-02-12 02:00,7,1.2,0,85.1,3.6
2022-02-12 03:00,6.6,0.6,0,76.9,7.5
2022-02-12 04:00,6.1,0.3,0,79.7,4.7
2022-02-12 05:00,6.1,0.4,0,84.1,2.8
2022-02-12 06:00,6.2,0.1,0,80.7,2.1
2022-02-12 07:00,6,0,9.1,81.9,1.3
2022-02-12 08:00,6.1,0,91.3,84.8,2.4
2022-02-12 09:00,6.7,0,205.7,82.1,3.2
2022-02-12 10:00,7.5,0,354.6,78.1,3.4
2022-02-12 11:00,8.4,0,406.2,67.4,3.9
2022-02-12 12:00,8.7,0,389.4,62.6,4.6
2022-02-12 13:00,8.9,0,424.2,58.9,4
2022-02-12 14:00,8.6,0,348.8,61.4,3.9
2022-02-12 15:00,7.8,0,229.8,67,3.2
2022-02-12 16:00,6.5,0,97.2,75.4,2.2
